index,zenith_deg,relative_azimuth_deg,absolute_azimuth_deg,reference_intensity,model_intensity,normalized_reference,normalized_model,reference_dop,model_dop,dop_abs_error,reference_aop_deg,model_aop_deg,aop_abs_error_deg,signed_dolp_bias,first_frac,second_frac,higher_frac,second_rr_frac,second_ar_frac,second_ra_frac,second_aa_frac,model_q,model_u,model_v,model_calibration_applied,model_calibration_intensity_gain,model_calibration_dolp_scale,model_calibration_aop_offset_deg,raw_model_intensity,raw_model_dop,raw_model_aop_deg,raw_model_q,raw_model_u,raw_model_v
52,7.341512,175.263881,111.248975,715.871,715.871,0.030882425897941074,0.030882425897941074,0.525996,0.525996,0.0,-0.004896,-0.004895999999996232,3.767819389821625e-15,0.0,0.29191535013,0.70596651336,0.0021181365083,0.60439269178,0.3167812543,0.055011939522,0.023814114399,376.5452770169868,-0.06435258268199621,0.0,1.0,1413694600.0037003,0.6034361667272735,-76.38675408275206,5.063830618e-07,0.8716680056694828,76.38185808275206,-3.9245868242e-07,2.0201064504e-07,0.0
53,7.336594,185.009951,120.995045,701.4286,701.4286,0.030259385786261143,0.030259385786261143,0.505415,0.505415,0.0,-12.354083,-12.35408300000001,1.0658141036401503e-14,0.0,0.30628898888,0.69326686077,0.00044415034315,0.61670702421,0.30465187544,0.055712893039,0.022928207319,322.056421283473,-148.18501813054894,0.0,1.0,1453290401.2893212,0.5812816780199428,81.71622278080972,4.8264861543e-07,0.8694837960859658,85.92969421919028,-4.1542651092e-07,5.9424399153e-08,0.0
54,7.568418,195.123971,131.109065,737.0323,737.0323,0.031795317018204504,0.031795317018204504,0.473909,0.4739089999999999,1.1102230246251565e-16,-20.644578,-20.644577999999996,3.552713678800501e-15,-1.1102230246251565e-16,0.32384159776,0.67578715718,0.00037124506223,0.63057166396,0.29086707582,0.056642509133,0.021918751084,262.44985075529587,-230.47983311773356,0.0,1.0,1614179864.5019555,0.5476367191641862,63.42149261829171,4.5659862089e-07,0.8653711181443222,-84.0660706182917,-3.8668121858e-07,-8.1259990669e-08,0.0
55,7.15006,204.922047,140.907141,748.0,748.0,0.03226845978068664,0.03226845978068664,0.534315,0.5343149999999999,1.1102230246251565e-16,-30.456136,-30.456136000000008,7.105427357601002e-15,-1.1102230246251565e-16,0.31070725146,0.68825820159,0.0010345469519,0.63515527081,0.28712735277,0.056090287392,0.02162708903,194.29770157020343,-349.2600888177756,0.0,1.0,1563378891.1042404,0.6162183692509989,44.63319294225413,4.7845087602e-07,0.8670871020113359,-75.08932894225413,-3.599231241e-07,-2.0630799567e-07,0.0
56,7.401573,215.068297,151.053391,757.6774,757.6774,0.03268593945004709,0.03268593945004709,0.488603,0.488603,0.0,-40.724543,-40.72454299999999,7.105427357601002e-15,0.0,0.31280537678,0.68350664939,0.0036879738311,0.64164031106,0.28059651619,0.05661079622,0.021152376526,55.04488800955197,-366.0883161118638,0.0,1.0,1589742033.9908876,0.5673087456426645,24.681120167538765,4.7660399222e-07,0.8612647059521279,-65.40566316753876,-2.6827894626e-07,-3.1067996592e-07,0.0
57,7.363018,225.150533,161.135627,766.4,766.4,0.03306222937956984,0.03306222937956984,0.510827,0.5108269999999999,1.1102230246251565e-16,-53.051629,-53.05162899999999,7.105427357601002e-15,-1.1102230246251565e-16,0.30101163513,0.69591760263,0.0030707622333,0.64445916489,0.27831520293,0.056229581239,0.020996050943,-108.58946860052858,-376.13676334046187,0.0,1.0,1537546496.7815588,0.5900652662297872,3.0997673096772473,4.9845647049e-07,0.8657127088057923,-56.151396309677246,-1.6376241964e-07,-3.9923861002e-07,0.0
58,7.381269,235.089071,171.074165,750.1333,750.1333,0.03236048960053976,0.03236048960053976,0.512809,0.512809,0.0,-63.30851,-63.308510000000005,7.105427357601002e-15,0.0,0.28851258798,0.71134794144,0.00013947058131,0.64697982958,0.27611553049,0.056058225901,0.020846414025,-229.44459541015195,-308.755754474012,0.0,1.0,1432135439.5956266,0.5908580034156348,-16.16784821973819,5.2378656324e-07,0.8679056508256658,-47.14066178026181,-3.3937360455e-08,-4.533287738e-07,0.0
59,7.369499,245.082665,181.067759,747.2,747.2,0.03223394805899606,0.03223394805899606,0.455729,0.45572899999999994,5.551115123125783e-17,-71.31404,-71.31404,0.0,-5.551115123125783e-17,0.27054050687,0.72921044672,0.00024904640858,0.64867619836,0.27468514229,0.055890295039,0.020748364309,-270.6159592543567,-206.69145052105742,0.0,1.0,1326447755.9087064,0.5246157128483181,-33.113304445506635,5.6330903096e-07,0.8686910987200352,-38.20073555449337,1.1505259205e-07,-4.7562384805e-07,0.0
60,7.2952,255.062744,191.047838,801.0667,801.0667,0.034557738757483115,0.034557738757483115,0.474792,0.4747920000000001,1.1102230246251565e-16,-80.110142,-80.11014200000001,1.4210854715202004e-14,1.1102230246251565e-16,0.25251471747,0.74721635269,0.0002689298306,0.64969174518,0.273807759,0.055800986175,0.02069950965,-357.9002369926043,-128.70890442363097,0.0,1.0,1313725023.6935458,0.5463769076874175,-50.797160760582194,6.0976740608e-07,0.8689825527392689,-29.3129812394178,2.7586617522e-07,-4.5240218808e-07,0.0
61,7.354802,264.893914,200.879008,779.8621,779.8621,0.03364297969028319,0.03364297969028319,0.428064,0.42806400000000006,5.551115123125783e-17,89.97342,89.97342,0.0,5.551115123125783e-17,0.24396674131,0.75565289421,0.00038036448423,0.65094601744,0.27239130288,0.056051638338,0.020611041342,-333.8307462861773,0.3097339405398271,0.0,1.0,1222150277.3202944,0.49376286427276844,-69.64891511917254,6.3810655242e-07,0.8669424757782623,-20.377664880827457,4.1905262506e-07,-3.6114677065e-07,0.0
62,7.353478,274.845058,210.830152,796.129,796.129,0.03434472809724368,0.03434472809724368,0.475817,0.475817,0.0,77.790651,77.790651,0.0,0.0,0.2513770503,0.74600128119,0.0026216685089,0.65061245622,0.2721967675,0.056608203883,0.020582572405,-344.92654981519286,156.60136869997086,0.0,1.0,1269245294.9597373,0.5529272692054915,88.67766165686425,6.2724597299e-07,0.8605417502444901,-10.88701065686425,5.0126088277e-07,-2.0022645907e-07,0.0
63,7.456517,284.680657,220.665751,816.8571,816.8571,0.03523893112021166,0.03523893112021166,0.393252,0.39325199999999993,5.551115123125783e-17,71.602917,71.602917,0.0,-5.551115123125783e-17,0.28774868725,0.7058474351,0.0064038776509,0.65217980176,0.26999748051,0.057634860378,0.020187857349,-257.2390812632424,192.39857112150312,0.0,1.0,1470721009.3546927,0.46282377321206253,72.27602743045925,5.5541268181e-07,0.8496797761073841,-0.673110430459244,4.7179266391e-07,-1.1087274414e-08,0.0
64,7.449711,294.529051,230.514145,832.4848,832.4848,0.035913104661541385,0.035913104661541385,0.403203,0.40320300000000003,5.551115123125783e-17,58.223667,58.223667,0.0,5.551115123125783e-17,0.36133743151,0.62361045804,0.015052110447,0.66180328731,0.26128924897,0.058496911628,0.018410552088,-149.49473858722916,300.53153965491714,0.0,1.0,1856789957.1690817,0.485204332861191,47.379938757963295,4.4834624228e-07,0.8309962889703826,10.843728242036702,3.4620084819e-07,1.3768226288e-07,0.0
65,7.365545,305.010958,240.996052,830.9333,830.9333,0.035846173491287735,0.035846173491287735,0.421395,0.42139499999999996,5.551115123125783e-17,48.965312,48.965312000000004,7.105427357601002e-15,-5.551115123125783e-17,0.41751729588,0.57992938815,0.0025533159719,0.68929592477,0.24006718002,0.056669653969,0.01396724124,-48.31173329506714,346.8022431244603,0.0,1.0,2113783791.3154452,0.504764417119969,26.530618284094096,3.9310231416e-07,0.8348349957081972,22.4346937159059,2.3258356413e-07,2.3152557013e-07,0.0
66,7.300477,315.147762,251.132856,837.4194,837.4194,0.036125981588859275,0.036125981588859275,0.399227,0.39922700000000005,5.551115123125783e-17,39.662661,39.66266099999999,7.105427357601002e-15,5.551115123125783e-17,0.41306833156,0.58639621243,0.00053545601543,0.67249452932,0.25844588198,0.054705340951,0.014354247752,61.92695287405372,328.5349382259619,0.0,1.0,2082659430.1841493,0.48001735127940454,7.543171310913998,4.0209137791e-07,0.83169285221863,32.119489689086,1.4534360684e-07,3.0118042451e-07,0.0
67,7.408634,325.071127,261.056221,829.2414,829.2414,0.035773185513877384,0.035773185513877384,0.404555,0.40455499999999994,5.551115123125783e-17,31.755053,31.755052999999997,3.552713678800501e-15,-5.551115123125783e-17,0.58509593427,0.40823973204,0.0066643336964,0.69569343397,0.21586685458,0.074890893888,0.013548817558,149.63469839030438,300.2533880701962,0.0,1.0,2885414867.2854905,0.49148193768206405,-15.86432216856753,2.8739070052e-07,0.8231329963171578,47.61937516856753,-2.159944045e-08,2.3557262433e-07,0.0
68,7.384448,334.879866,270.86496,855.7333,855.7333,0.036916036863695524,0.036916036863695524,0.385494,0.385494,0.0,18.69809,18.69809,0.0,0.0,0.66728347708,0.32936115455,0.0033553683719,0.71682942299,0.18139798772,0.089749771432,0.012022817862,262.07489474082786,200.34370154576538,0.0,1.0,3366116523.773151,0.4610403110644826,-41.36892201695173,2.5421974966e-07,0.8361394670889929,60.06701201695173,-1.0671189647e-07,1.8383598857e-07,0.0
69,7.471421,344.834186,280.81928,887.7333,887.7333,0.03829650573131848,0.03829650573131848,0.431876,0.4318759999999999,5.551115123125783e-17,8.02434,8.024339999999997,3.552713678800501e-15,-5.551115123125783e-17,0.75670863797,0.23974476457,0.0035465974581,0.75141531958,0.11532540861,0.12233342288,0.010925848936,368.4488821075879,105.98988270209634,0.0,1.0,3933371800.550117,0.5088480373154577,-65.10997464702493,2.2569269955e-07,0.8487327617071276,73.13431464702492,-1.5930491611e-07,1.0636923599e-07,0.0
70,7.342331,354.694203,290.679297,876.2667,876.2667,0.03780184059639707,0.03780184059639707,0.418512,0.4185120000000001,1.1102230246251565e-16,2.91256,2.9125600000000094,9.325873406851315e-15,1.1102230246251565e-16,0.74531640474,0.23423776522,0.020445830039,0.75472432376,0.1102037945,0.12447098938,0.010600892359,364.83445783598813,37.22014354718572,0.0,1.0,3820130819.862266,0.5043611859894973,-80.50517922504255,2.2938133308e-07,0.8297862952695868,83.41773922504255,-1.8533543926e-07,4.3348976367e-08,0.0
71,12.033837,5.00922,300.994314,925.92,925.92,0.03994386668467028,0.03994386668467028,0.353319,0.353319,0.0,-5.852459,-5.852458999999992,7.993605777301127e-15,0.0,0.78577818905,0.21155283128,0.0026689796778,0.77863905194,0.063313122525,0.14671080641,0.011337019128,320.3422766228119,-66.36837271102543,0.0,1.0,3927639348.055948,0.4334898821451972,79.09275921763832,2.3574465931e-07,0.8150570856499392,-84.94521821763831,-1.8916208598e-07,-3.3727476426e-08,0.0
72,11.886921,14.748477,310.733571,910.72,910.72,0.03928814397254938,0.03928814397254938,0.391423,0.391423,0.0,-16.356892,-16.356891999999995,3.552713678800501e-15,0.0,0.75057364237,0.24391648447,0.0055098731603,0.77866463417,0.075499750728,0.13518897991,0.010646635193,299.93269288343055,-192.65527836351706,0.0,1.0,3722775888.1860304,0.5106814646653789,57.64464857741571,2.4463465633e-07,0.7664719146532519,-74.00154057741571,-1.5901910466e-07,-9.9354274794e-08,0.0
73,11.969414,24.83874,320.823834,880.0,880.0,0.037962893859631336,0.037962893859631336,0.366596,0.366596,0.0,-27.058999,-27.058999000000004,3.552713678800501e-15,0.0,0.73732949598,0.25928622016,0.0033842838543,0.77634363853,0.07844543597,0.13451332756,0.010697597947,189.08425196021832,-261.38247105862905,0.0,1.0,3568349551.504752,0.49254514041725184,36.26228725320826,2.4661261104e-07,0.7442891420864369,-63.32128625320826,-1.0954718618e-07,-1.4727666537e-07,0.0
74,11.940608,35.008722,330.993816,853.28,853.28,0.03681020235516617,0.03681020235516617,0.43875,0.43875000000000003,5.551115123125783e-17,-36.00753,-36.00753,0.0,5.551115123125783e-17,0.713094048,0.28633989201,0.00056605999061,0.77207229846,0.082158147026,0.13522297473,0.010546579785,115.59514030560277,-356.0837010666004,0.0,1.0,3405040909.9637365,0.621317089228708,16.212159391608736,2.5059317129e-07,0.7061611657014882,-52.21968939160874,-4.412574579e-08,-1.7136938167e-07,0.0
75,12.087003,44.927017,340.912111,820.64,820.64,0.03540212411019075,0.03540212411019075,0.46768,0.46767999999999993,5.551115123125783e-17,-46.635382,-46.635382,0.0,-5.551115123125783e-17,0.71787035244,0.27927498633,0.0028546612331,0.7718427543,0.078208974949,0.13958269728,0.010365573468,-21.897379915361462,-383.17173286906,0.0,1.0,3356431533.943237,0.6567550497202117,-3.9329631363731963,2.4449776249e-07,0.7121072006971843,-42.702418863626804,1.3948670387e-08,-1.7354897057e-07,0.0
76,11.994303,54.909709,350.894803,813.3333,813.3333,0.035086915614095104,0.035086915614095104,0.43706,0.43706,0.0,-58.417624,-58.417623999999996,7.105427357601002e-15,0.0,0.74401833828,0.25158785876,0.0043938029586,0.76965934422,0.072956786202,0.14701806187,0.010365807715,-160.47106351461966,-317.1936865997878,0.0,1.0,3529037779.0467143,0.5795770909277334,-24.625593480474024,2.3046885608e-07,0.7541015799992971,-33.79203051952598,6.6273558443e-08,-1.6066483066e-07,0.0
77,12.108702,65.099398,1.084492,785.8824,785.8824,0.033902693337900386,0.033902693337900386,0.486303,0.48630299999999993,5.551115123125783e-17,-66.94444,-66.94444,0.0,-5.551115123125783e-17,0.76434777363,0.23342147292,0.0022307534501,0.75938145597,0.079791642613,0.15041202951,0.010414871912,-264.94875833876006,-275.4294663082268,0.0,1.0,3588687709.3102546,0.6118060275077319,-42.29273325207114,2.1898879581e-07,0.7948646762782247,-24.651706747928863,1.1350059732e-07,-1.3197252104e-07,0.0
78,11.945427,75.021699,11.006793,767.04,767.04,0.0330898387569223,0.0330898387569223,0.494875,0.4948749999999999,1.1102230246251565e-16,-76.618432,-76.618432,0.0,-1.1102230246251565e-16,0.72388393417,0.27289989741,0.0032161684168,0.68233461934,0.18490376647,0.11980311195,0.012958502242,-338.92573308500585,-170.9300899185328,0.0,1.0,3403098857.294054,0.6000870677102422,-60.044986645474694,2.2539456894e-07,0.8246719961626554,-16.573445354525305,1.5562917201e-07,-1.0163497032e-07,0.0
79,12.010762,85.001512,20.986606,743.6735,743.6735,0.0320818160758188,0.0320818160758188,0.509733,0.5097329999999999,1.1102230246251565e-16,-87.238377,-87.238377,0.0,-1.1102230246251565e-16,0.46750753502,0.53166232874,0.00083013624573,0.50619255993,0.417268912,0.053470342006,0.023068186066,-377.31496648123294,-36.485808308533706,0.0,1.0,2179516814.064342,0.58700949645442,-75.89449562746347,3.4121026055e-07,0.8683556281096376,-11.343881372536531,2.7336493205e-07,-1.1428243247e-07,0.0
80,12.044441,94.898256,30.88335,725.44,725.44,0.031295229229012456,0.031295229229012456,0.51094,0.5109400000000001,1.1102230246251565e-16,84.259264,84.259264,0.0,1.1102230246251565e-16,0.27257372561,0.72675914026,0.0006671341277,0.47406206672,0.46334581785,0.036681740809,0.025910374625,-363.2391560367937,73.77952516260494,0.0,1.0,1264472587.1754746,0.5642774344940259,87.42755937147389,5.7370955081e-07,0.9054765772410298,-3.168295371473891,5.1630688392e-07,-5.7334581608e-08,0.0
81,12.113027,104.895774,40.880868,721.2308,721.2308,0.0311136458053375,0.0311136458053375,0.516951,0.5169509999999999,1.1102230246251565e-16,72.313814,72.313814,0.0,-1.1102230246251565e-16,0.16628328555,0.83319598714,0.00052072731371,0.44666967495,0.48023228944,0.037613018294,0.035485017318,-304.0171588780701,215.83319005416405,0.0,1.0,781266291.1306236,0.5670830216222628,65.3398836926952,9.2315617375e-07,0.911596680361106,6.973930307304797,8.1673351579e-07,2.0284528195e-07,0.0
82,11.924596,114.893586,50.87868,731.8462,731.8462,0.031571590468380144,0.031571590468380144,0.5061,0.5061,0.0,61.373341,61.373341,0.0,0.0,0.16119084914,0.83854812047,0.00026103039223,0.48147345688,0.44490206484,0.040350383876,0.033274094402,-200.35206736142584,311.52182411507266,0.0,1.0,780075910.6414768,0.5550872245557817,43.638730579155535,9.3817305472e-07,0.9117486002402873,17.73461042084447,6.9664321557e-07,4.9634635163e-07,0.0
83,11.973026,124.972469,60.957563,695.2,695.2,0.02999068614910876,0.02999068614910876,0.53483,0.5348300000000001,1.1102230246251565e-16,49.985557,49.985557,0.0,1.1102230246251565e-16,0.20924282099,0.79044866819,0.00030851082148,0.51983647569,0.40527462308,0.044578227142,0.03031067409,-64.38017910608228,366.1976328524677,0.0,1.0,975493358.7181197,0.5918203294321067,21.20529600945917,7.1266502615e-07,0.9037033258272947,28.78026099054083,3.4546727922e-07,5.4354115575e-07,0.0
84,12.078166,134.944986,70.93008,701.8039,701.8039,0.030275576097699236,0.030275576097699236,0.529558,0.529558,0.0,40.045913,40.045913,0.0,0.0,0.27811147372,0.72138204646,0.0005064798214,0.55921814211,0.36354710084,0.04997763804,0.027257119014,63.948970033045455,366.1026928050266,0.0,1.0,1322187534.5411625,0.5953629526022735,0.5384443510378034,5.3078998377e-07,0.88947086426079,39.507468648962195,8.9964341275e-08,4.6347148047e-07,0.0
85,12.007323,145.005619,80.990713,708.0816,708.0816,0.030546393891770378,0.030546393891770378,0.560131,0.560131,0.0,29.218221,29.218220999999996,3.552713678800501e-15,0.0,0.3346096826,0.66332526866,0.0020650487417,0.58712735003,0.33321847943,0.054595270027,0.025058900504,207.6075796196007,337.9427340317549,0.0,1.0,1616768167.856653,0.6412968394381406,-20.649865430420085,4.379611215e-07,0.873434836339982,49.868086430420085,-6.4690366238e-08,3.7702087517e-07,0.0
86,12.070096,155.014491,90.999585,685.1765,685.1765,0.029558275846151925,0.029558275846151925,0.565112,0.5651120000000001,1.1102230246251565e-16,22.128696,22.128695999999998,3.552713678800501e-15,1.1102230246251565e-16,0.38504214501,0.60375024958,0.011207605418,0.61458211271,0.3029265808,0.059613551238,0.02287775525,277.3182997014655,270.2212668040131,0.0,1.0,1809201492.014906,0.6604962374191549,-38.022511345285636,3.7871762931e-07,0.8555870086529751,60.151207345285634,-1.6349179935e-07,2.7975561617e-07,0.0
87,12.039014,164.959744,100.944838,711.68,711.68,0.03070162761593458,0.03070162761593458,0.556103,0.556103,0.0,9.887489,9.887489,0.0,0.0,0.42859406512,0.56683350873,0.0045724261523,0.63807252065,0.27686315434,0.064060615391,0.021003709618,372.42843097587695,133.8987874447581,0.0,1.0,2097115108.9192278,0.6638191928454635,-60.161599607801406,3.3936143847e-07,0.8377326326107902,70.04908860780141,-2.1809476406e-07,1.8236731705e-07,0.0
88,11.93527,174.948521,110.933615,723.451,723.451,0.031209424460959263,0.031209424460959263,0.53948,0.53948,0.0,-2.238786,-2.238786000000014,1.3766765505351941e-14,0.0,0.45279489333,0.54640771404,0.00079739262907,0.65552158247,0.25831511857,0.066497689823,0.019665609141,389.0961766271653,-30.46928578005513,0.0,1.0,2255690271.5564685,0.6498885911588187,-82.07880111220375,3.2072266708e-07,0.8301115104021924,79.84001511220374,-2.4966719375e-07,9.2453637785e-08,0.0
89,11.993738,185.0526,121.037694,714.5098,714.5098,0.030823704203484566,0.030823704203484566,0.516263,0.5162629999999999,1.1102230246251565e-16,-10.990662,-10.990662000000006,5.329070518200751e-15,-1.1102230246251565e-16,0.47192700078,0.5273546123,0.0007183869166,0.66815701135,0.24621769195,0.066833934852,0.018791361848,342.0599428462648,-138.07150725371486,0.0,1.0,2322643569.314397,0.6265537639452056,79.28104338067739,3.0762782953e-07,0.8239723862630073,89.72829461932261,-2.5346543648e-07,2.40401609e-09,0.0
90,11.971274,195.142688,131.127782,718.6154,718.6154,0.03100081835920059,0.03100081835920059,0.526942,0.5269419999999999,1.1102230246251565e-16,-21.401554,-21.401554000000008,7.105427357601002e-15,-1.1102230246251565e-16,0.47581054015,0.51855475791,0.0056347019455,0.67698751383,0.2387243954,0.066054483065,0.018233607705,277.8265303738818,-257.29818303166195,0.0,1.0,2351279094.6263413,0.6432230052954732,59.19579771065506,3.0562743557e-07,0.8192213208511442,-80.59735171065506,-2.3701127931e-07,-8.070967085e-08,0.0
91,11.938681,205.289387,141.274481,713.0,713.0,0.03075857195672403,0.03075857195672403,0.539079,0.5390790000000001,1.1102230246251565e-16,-30.179108,-30.17910799999999,1.0658141036401503e-14,1.1102230246251565e-16,0.47346284413,0.52558192188,0.00095523398694,0.68174703547,0.23465798871,0.065664757862,0.017930217954,190.09681160131214,-334.0634211665865,0.0,1.0,2313095096.392828,0.6544707217320537,40.88488170241679,3.0824500087e-07,0.8236869612338501,-71.06398970241679,-2.0042252724e-07,-1.5586755355e-07,0.0
92,12.056895,214.928691,150.913785,722.4,722.4,0.03116408468658827,0.03116408468658827,0.493965,0.49396500000000004,5.551115123125783e-17,-41.304682,-41.304682,0.0,5.551115123125783e-17,0.46547538628,0.53248959284,0.0020350208783,0.68575861805,0.23146910241,0.06503917771,0.017733101826,45.90162714927365,-353.8757575025858,0.0,1.0,2295217943.7819223,0.5967581194512033,20.78912399229133,3.1474135254e-07,0.827747430490372,-62.09380599229133,-1.4639093658e-07,-2.1550793619e-07,0.0
