index,zenith_deg,relative_azimuth_deg,intensity_gain,dolp_scale,aop_offset_deg,source_reference_intensity,source_model_intensity,source_reference_dop,source_model_dop,source_reference_aop_deg,source_model_aop_deg
577,78.201394,24.958287,8.93123243577765942e+08,1.90225581625980156e+00,3.98624001160687840e+01,3.39343299999999999e+03,3.79951258060000013e-06,2.10672999999999999e-01,1.10749037116481722e-01,2.13686199999999999e+01,-1.84937801160687876e+01
578,78.180626,35.000046,8.58809335596310139e+08,1.68043610554701339e+00,2.05560655872302149e+01,2.75634400000000005e+03,3.20949468729999984e-06,2.91891999999999985e-01,1.73700147858334486e-01,1.93257400000000001e+00,-1.86234915872302160e+01
579,78.187706,45.010603,1.46042736987059140e+09,1.36358585726601667e+00,-3.28005093593452735e+00,2.26629599999999982e+03,1.55180329180000005e-06,3.76607000000000025e-01,2.76188696144953671e-01,-1.65986370000000001e+01,-1.33185860640654727e+01
580,78.162755,55.016785,1.45567195794416404e+09,1.07873390139500747e+00,-3.03426447598067632e+01,1.93977399999999989e+03,1.33256259380000006e-06,4.59166999999999992e-01,4.25653629135238964e-01,-3.48746969999999976e+01,-4.53205224019323527e+00
581,78.165341,65.009032,9.29101069415098667e+08,9.46560440194069819e-01,-4.80596776213143357e+01,1.71544200000000001e+03,1.84634595359999997e-06,5.19703000000000026e-01,5.49043651025017732e-01,-5.29864809999999977e+01,-4.92680337868565932e+00
582,78.179016,75.018231,2.09620070156547928e+09,1.29818857814098432e+00,-6.09420185701163462e+01,1.60547499999999991e+03,7.65897558759999973e-07,5.53969999999999962e-01,4.26725368970114594e-01,-7.13336270000000070e+01,-1.03916084298836573e+01
583,78.190282,85.012282,3.18369833387610626e+09,1.11878693989235400e+00,8.30155874373771070e+01,1.55828700000000003e+03,4.89458119640000039e-07,5.45058000000000042e-01,4.87186595199657735e-01,-8.94125279999999947e+01,7.57188456262289300e+00
584,78.181121,95.005108,2.65317526917439842e+09,8.78772993160594762e-01,6.08121436461438094e+01,1.54421199999999999e+03,5.82024119529999982e-07,4.78159999999999974e-01,5.44122320236822277e-01,7.29081249999999983e+01,1.20959813538561889e+01
585,78.174825,104.884565,2.00858797005094433e+09,6.58004432459763033e-01,4.55198062768924245e+01,1.56992200000000003e+03,7.81604800690000033e-07,3.99619999999999975e-01,6.07321136889813817e-01,5.54412700000000029e+01,9.92146372310758018e+00
586,78.180787,114.950987,1.53788514841560364e+09,4.81964483916559827e-01,3.02450039641391584e+01,1.61147499999999991e+03,1.04785133120000006e-06,3.11313000000000006e-01,6.45925188242493231e-01,3.74546679999999981e+01,7.20966403586084059e+00
587,78.174279,125.005356,2.59934261276306915e+09,3.57500318577390785e-01,1.43100280015494654e+01,1.63777800000000002e+03,6.30073924059999973e-07,2.22850999999999994e-01,6.23358885068399649e-01,1.96724250000000005e+01,5.36239699845053508e+00
588,78.192224,134.999779,4.03664717872779083e+09,2.70106986002413951e-01,-1.83664100124792640e+00,1.74497000000000003e+03,4.32282020880000024e-07,1.49287000000000003e-01,5.52695812164835432e-01,2.21034199999999981e+00,4.04698300124792620e+00
589,78.183159,144.99399,4.98806752617658806e+09,1.96713633351915385e-01,-2.04907542742362807e+01,1.78395299999999997e+03,3.57644115809999995e-07,8.26319999999999971e-02,4.20062395228975205e-01,-1.88682529999999993e+01,1.62250127423628143e+00
590,78.165821,154.98246,5.36635018147090912e+09,1.07864564620225561e-01,-4.70523960893985276e+01,1.84616499999999996e+03,3.44026188670000024e-07,3.26540000000000025e-02,3.02731486609802591e-01,-5.13138709999999989e+01,-4.26147491060146777e+00
591,78.187364,165.007465,5.37192993581839466e+09,1.78311174876283701e-01,8.22464338782405804e+01,1.88565699999999993e+03,3.51020400959999982e-07,4.93429999999999980e-02,2.76724103434545121e-01,7.16960810000000066e+01,-1.05503528782405738e+01
592,78.166769,175.016204,4.77734181264088249e+09,3.65959043657794136e-01,5.63384715474482221e+01,1.79914300000000003e+03,3.76599178069999974e-07,9.62459999999999982e-02,2.62996643116159723e-01,4.48441809999999990e+01,-1.14942905474482231e+01
593,78.200108,185.018741,5.05523649483947372e+09,5.97298779451281403e-01,3.34276915313572900e+01,1.75178400000000011e+03,3.46528595010000024e-07,1.66718000000000005e-01,2.79119940866375649e-01,2.29801980000000015e+01,-1.04474935313572903e+01
594,78.234428,195.049256,5.03944796326927757e+09,6.91927290842094034e-01,1.02481865994328025e+01,1.70998800000000006e+03,3.39320499480000026e-07,2.37830999999999987e-01,3.43722531467942682e-01,5.13803300000000007e+00,-5.11015359943280156e+00
595,78.162231,205.026402,4.98140774578009892e+09,9.60307258309811007e-01,-1.52900274368281028e+01,1.65168299999999999e+03,3.31569524979999985e-07,3.14329000000000025e-01,3.27321278976100694e-01,-1.17405559999999998e+01,3.54947143682810262e+00
596,78.165218,214.984738,6.72193045329940987e+09,3.64685855377844925e+00,-3.91374634578232588e+01,1.62981199999999990e+03,2.42461895629999979e-07,3.97011999999999976e-01,1.08864107051440881e-01,-2.78310670000000009e+01,1.13063964578232579e+01
597,78.179261,224.97263,6.81063208571918297e+09,3.43094023832512196e+00,1.59564606887288818e+00,1.61682899999999995e+03,2.37397789170000010e-07,4.65278999999999998e-01,1.35612679813722048e-01,-4.48905979999999971e+01,-4.64862440688728853e+01
598,78.177007,234.984142,4.99079550972930813e+09,2.05642540283891817e+00,-2.82208408282458194e+01,1.64152700000000004e+03,3.28910891420000018e-07,5.14121000000000050e-01,2.50007123667238429e-01,-6.19917900000000017e+01,-3.37709491717541823e+01
599,78.217805,245.001316,3.42214434427585506e+09,1.47985367517032906e+00,-5.44696018214697375e+01,1.69150900000000001e+03,4.94283358569999977e-07,5.17028999999999961e-01,3.49378461313406996e-01,-7.94131739999999979e+01,-2.49435721785302640e+01
600,78.184285,254.969986,3.05698365868912029e+09,9.42983581623964895e-01,-8.24203714720877940e+01,1.85046199999999999e+03,6.05322830149999972e-07,4.75144000000000011e-01,5.03873035818638404e-01,8.28677710000000047e+01,-1.47118575279122084e+01
601,78.192629,264.999446,2.08232760716141820e+09,6.03102620378846099e-01,7.12430934351030629e+01,2.07382900000000018e+03,9.95918698320000076e-07,4.04772999999999994e-01,6.71151121422316144e-01,6.51694719999999990e+01,-6.07362143510307018e+00
602,78.166951,275.012219,1.88330222871605611e+09,4.69073011729874312e-01,4.56281995956866453e+01,2.46484700000000021e+03,1.30878993419999992e-06,3.27886999999999984e-01,6.99010584281537617e-01,4.66337410000000006e+01,1.00554140431335837e+00
603,78.199882,285.069183,2.40845044105933428e+09,4.42484977112990008e-01,1.94091922574454756e+01,2.92148300000000017e+03,1.21301354190000000e-06,2.36639999999999989e-01,5.34797817417365540e-01,2.69897600000000004e+01,7.58056774255452570e+00
604,78.189521,295.064213,2.65961825357367039e+09,3.85953783667370265e-01,-3.10913398388871087e+00,3.64200000000000000e+03,1.36936945560000004e-06,1.58355999999999997e-01,4.10297830209839953e-01,9.04409799999999997e+00,1.21532319838887108e+01
605,78.160249,305.013298,2.64192416807401276e+09,3.38782144321478351e-01,-2.64902372130673314e+01,4.44542399999999998e+03,1.68264632790000005e-06,1.02484000000000006e-01,3.02507088162091931e-01,-1.19213090000000008e+01,1.45689282130673305e+01
606,78.178794,314.99088,2.56715509705043697e+09,2.62087961873285369e-01,-5.28965163534611804e+01,5.70892299999999977e+03,2.22383252439999990e-06,6.24380000000000004e-02,2.38232994578314899e-01,-3.66553719999999998e+01,1.62411443534611806e+01
607,78.197084,324.998015,2.44836626308050251e+09,2.48209129786428256e-01,-8.02664431878860682e+01,7.88802400000000034e+03,3.22174999669999998e-06,4.37540000000000012e-02,1.76278769590982265e-01,-6.10687599999999975e+01,1.91976831878860708e+01
608,78.270185,334.861859,7.05357648596938610e+09,2.22734243330581644e-01,8.58001453814308235e+01,2.28695699999999997e+04,3.24226582719999982e-06,2.53209999999999998e-02,1.13682564572788344e-01,-7.21016989999999964e+01,2.20981556185691836e+01
609,78.189566,344.989503,5.09285545419229412e+09,9.24320962655865941e-01,7.24894885517172440e+01,1.84846100000000006e+04,3.62951789349999989e-06,5.09119999999999989e-02,5.50804342397620758e-02,-8.26043329999999969e+01,2.49061784482827591e+01
610,78.167135,354.98308,1.68082285783930039e+09,3.15504706084475339e+00,5.82754616366838292e+01,7.23861399999999958e+03,4.30658945780000035e-06,7.22570000000000018e-02,2.29020355660411075e-02,7.20750429999999938e+01,1.37995813633161681e+01
611,82.922949,4.997768,9.42899890115960956e+08,1.37576327682883583e+01,-7.91751428663947650e+01,4.19032700000000023e+03,4.44408472619999995e-06,9.53800000000000064e-02,6.93287875948055306e-03,6.57467299999999994e+01,-3.50781271336052356e+01
612,82.918822,15.023849,9.28102885996490240e+08,4.47624984834797335e+00,5.92278779182145882e+01,3.28059099999999989e+03,3.53472772200000020e-06,1.45692999999999989e-01,3.25480044537214894e-02,4.49101720000000029e+01,-1.43177059182145836e+01
613,82.899129,25.07619,1.24880664940560198e+09,2.10050822034190032e+00,3.06703401889526646e+01,3.30698900000000003e+03,2.64811930780000012e-06,2.01607000000000008e-01,9.59801052181478154e-02,2.27494920000000000e+01,-7.92084818895266274e+00
614,82.944673,34.992822,1.10051770006581926e+09,1.36257455482902468e+00,8.12019401303484045e+00,2.67559600000000000e+03,2.43121578130000009e-06,2.84735000000000016e-01,2.08968381943495513e-01,4.64742799999999967e+00,-3.47276601303483989e+00
615,82.920668,44.996697,6.19280864831005573e+08,1.11609763834248699e+00,-6.79645885088767798e+00,1.65842000000000007e+03,2.67797714120000016e-06,3.23765000000000025e-01,2.90086627618729109e-01,-1.26493079999999996e+01,-5.85284914911232157e+00
616,82.911263,55.001194,1.53745637682768250e+09,1.40719443356433382e+00,-2.39417140795126215e+01,1.84728700000000003e+03,1.20152157020000010e-06,4.17013999999999996e-01,2.96344264909952859e-01,-3.30349379999999968e+01,-9.09322392048737704e+00
617,82.915801,65.008472,1.40998781525820494e+09,8.93772262826497799e-01,-5.21296817153408298e+01,1.05685500000000002e+03,7.49549030539999982e-07,3.72084999999999999e-01,4.16308511100249301e-01,-5.03156430000000015e+01,1.81403871534082661e+00
618,82.915217,75.007514,1.23333711546994162e+09,7.91878017204326934e-01,-7.96146087136388871e+01,1.17904400000000010e+03,9.55978690019999957e-07,4.54714999999999980e-01,5.74223542162896838e-01,-7.45884140000000002e+01,5.02619471363888692e+00
619,82.940614,85.003106,1.44398635018598652e+09,8.11944357666864791e-01,-8.77591643642539339e+01,1.45848399999999992e+03,1.01004001859999999e-06,5.00276000000000054e-01,6.16145669683020203e-01,8.99506460000000061e+01,-2.29018963574606005e+00
620,82.910241,94.995951,5.71637316223172188e+09,1.65731913123774133e+00,6.25962085096071448e+01,1.44523000000000002e+03,2.52822892940000020e-07,4.43618000000000012e-01,2.67672044350740879e-01,7.13171420000000040e+01,8.72093349039285926e+00
621,82.920126,105.049507,6.43347560362677479e+09,1.04741510855880593e+00,2.27017438487007972e+01,1.45847800000000007e+03,2.26701411469999996e-07,3.69406000000000012e-01,3.52683474757477355e-01,5.28979470000000020e+01,3.01962031512992048e+01
622,82.915673,115.009342,4.68276913941904736e+09,7.09372191273679009e-01,7.97119781256539994e+00,1.36702800000000002e+03,2.91927267670000024e-07,2.48652000000000012e-01,3.50524031049969542e-01,3.55358960000000010e+01,2.75646981874346011e+01
623,82.916482,125.002713,2.74045401046920156e+09,4.08510554133876713e-01,-1.33868919098882930e+01,1.03951399999999990e+03,3.79321818949999981e-07,1.23706999999999998e-01,3.02824489473187131e-01,9.96461099999999966e+00,2.33515029098882927e+01
624,82.921878,135.000704,3.22997980986873770e+09,5.77391521988445344e-01,-2.64594526387551383e+01,1.59545700000000011e+03,4.93952623210000046e-07,1.41204999999999997e-01,2.44556760226946612e-01,-5.82793399999999995e+00,2.06315186387551392e+01
625,82.919817,144.986184,2.97886773001742411e+09,3.54967831154828994e-01,-4.80235044924578176e+01,1.67991000000000008e+03,5.63942461450000004e-07,7.37939999999999985e-02,2.07889260725185848e-01,-2.85451909999999991e+01,1.94783134924578221e+01
626,82.930579,154.95269,3.60385931083890820e+09,3.91068970851344788e-01,-8.06438883303771092e+01,1.73428099999999995e+03,4.81228830099999988e-07,6.57620000000000010e-02,1.68159595625391095e-01,-6.17909409999999966e+01,1.88529473303771127e+01
627,82.912444,164.989977,4.71251013342062855e+09,5.97902431466138529e-01,6.27218745456774371e+01,1.82489599999999996e+03,3.87245002839999985e-07,6.95390000000000036e-02,1.16304929266604365e-01,7.86473649999999935e+01,1.59254904543225546e+01
628,82.915365,174.994412,4.97447214857998943e+09,1.30012413142284022e+00,5.12471502825343990e+01,1.70057500000000005e+03,3.41860392260000004e-07,1.05244000000000004e-01,8.09491935857095668e-02,5.02595010000000002e+01,-9.87649282534397877e-01
629,82.93126,184.968999,4.20187825579103279e+09,1.31715138733540327e+00,4.64498015157527107e+01,1.56974000000000001e+03,3.73580552419999995e-07,1.64874999999999994e-01,1.25175436616699054e-01,2.86871019999999994e+01,-1.77626995157527077e+01
630,82.915445,194.885215,3.46554880318882036e+09,1.20985679949573521e+00,2.70139695917794143e+01,1.62498000000000002e+03,4.68895431080000005e-07,2.31340999999999991e-01,1.91213538739809757e-01,1.06924750000000000e+01,-1.63214945917794125e+01
631,82.896738,204.988957,3.87461987323071003e+09,9.96967007415558215e-01,2.65655902953283807e+00,1.62291499999999996e+03,4.18857862989999992e-07,2.95723999999999987e-01,2.96623657353122017e-01,-8.29072500000000012e+00,-1.09472840295328382e+01
632,82.904065,215.020262,6.92200904865491676e+09,1.07113032027814192e+00,-1.85306191570968330e+01,1.60531799999999998e+03,2.31915039220000005e-07,3.77145999999999981e-01,3.52100946878308840e-01,-2.52298439999999999e+01,-6.69922484290316689e+00
633,82.923804,224.988177,9.97604297903939438e+09,2.28889631133118510e+00,3.98183386721115795e+00,1.59702600000000007e+03,1.60086118650000007e-07,4.42417000000000005e-01,1.93288353784229511e-01,-4.32326920000000001e+01,-4.72145258672111581e+01
634,82.931675,234.986766,7.64780925567718029e+09,1.71804787830190819e+00,-2.64294973514706655e+01,1.63907500000000005e+03,2.14319545010000011e-07,4.79289999999999994e-01,2.78973599079044732e-01,-6.14472469999999973e+01,-3.50177496485293318e+01
635,82.923363,245.017641,4.51673353777366829e+09,1.31315773531117319e+00,-5.65194429643047016e+01,1.69879099999999994e+03,3.76110520089999982e-07,4.93896999999999975e-01,3.76113993558407800e-01,-7.95041499999999957e+01,-2.29847070356952976e+01
636,82.924533,255.025728,2.88460950558903885e+09,8.66775705573607391e-01,-8.46177888612471065e+01,1.86747499999999991e+03,6.47392652759999955e-07,4.56708999999999976e-01,5.26905630906859601e-01,8.28921760000000063e+01,-1.24900351387528836e+01
637,82.92494,265.032263,1.99980029422660375e+09,5.57713956461279081e-01,6.71277188455694045e+01,2.12699699999999984e+03,1.06360470399999999e-06,3.85882000000000003e-01,6.91899486339626835e-01,6.40438620000000043e+01,-3.08385684556940198e+00
638,82.904147,275.01834,3.59520079396621943e+09,5.99279202893150176e-01,4.04072616700430629e+01,2.54130999999999995e+03,7.06861770909999980e-07,3.10358000000000023e-01,5.17885483930828117e-01,4.52236019999999996e+01,4.81634032995693850e+00
639,82.896949,284.956342,5.57856786334122753e+09,6.13867868178053722e-01,2.15239803278067079e+01,3.04624299999999994e+03,5.46061834260000035e-07,2.28240999999999999e-01,3.71808025524147823e-01,2.61372509999999991e+01,4.61327067219329123e+00
640,82.899802,295.071574,5.31541421740322399e+09,4.31991824262154545e-01,3.33581698634745738e-01,3.76703000000000020e+03,7.08699236960000005e-07,1.57572999999999991e-01,3.64759217999405250e-01,4.03288199999999986e+00,3.69930030136525412e+00
641,82.902326,304.983171,4.61533479695137882e+09,3.22479747204114542e-01,-2.06074204486929737e+01,4.56332899999999972e+03,9.88731955700000030e-07,1.04108000000000006e-01,3.22835777758485210e-01,-1.52708990000000000e+01,5.33652144869297373e+00
642,82.928151,315.010888,3.13201384582857752e+09,2.93351746208327657e-01,-3.77819426284310680e+01,4.51130400000000009e+03,1.44038443699999999e-06,6.95429999999999937e-02,2.37063528337114804e-01,-2.95508400000000009e+01,8.23110262843106710e+00
643,82.926566,325.000183,3.75499722863224792e+09,2.66737080712511787e-01,-7.25423697009820501e+01,7.37574300000000039e+03,1.96424725530000020e-06,4.13559999999999969e-02,1.55044060201638551e-01,-6.09500019999999978e+01,1.15923677009820487e+01
644,82.917558,334.980982,4.93622270134673500e+09,4.57343848641457662e-01,8.59909979076068538e+01,1.26418099999999995e+04,2.56102910359999995e-06,3.80879999999999969e-02,8.32808839850816968e-02,-7.89385879999999958e+01,1.50704140923931451e+01
645,82.918281,344.974735,3.16895046210968781e+09,1.47294806263928324e+00,7.35488683830543835e+01,1.09797299999999996e+04,3.46478436040000016e-06,4.49019999999999975e-02,3.04844421462783406e-02,-8.65447329999999937e+01,1.99063986169456300e+01
646,82.886224,354.994579,1.57484991368486238e+09,1.32540247765185413e+01,5.03927134899927722e+01,6.86282800000000043e+03,4.35776637530000013e-06,6.64209999999999939e-02,5.01138341899545758e-03,7.79497470000000021e+01,2.75570335100072263e+01
647,87.656658,5.006841,7.85192164297232866e+08,2.79947602014399610e+00,5.79901418691693351e+01,6.92614599999999996e+02,8.82095659499999969e-07,7.44120000000000059e-02,2.65806884804723163e-02,6.52437199999999962e+01,7.25357813083066283e+00
648,87.649503,14.993147,4.28857498470610380e+08,1.89181921116303098e+00,2.80117591531470111e+01,3.46215100000000007e+02,8.07296365889999996e-07,1.04164999999999994e-01,5.50607581239026672e-02,3.94987569999999977e+01,1.14869978468529883e+01
649,87.636192,24.942927,6.03476574849796057e+08,1.22251811534470956e+00,1.56454914725736334e+01,5.54370400000000018e+02,9.18627869089999964e-07,1.27166000000000001e-01,1.04019726500448134e-01,2.75607550000000003e+01,1.19152635274263670e+01
650,87.670267,34.985091,4.97394352721772134e+08,1.00951683254681446e+00,4.33888886004714713e+00,5.53301299999999969e+02,1.11239964220000005e-06,1.70319999999999999e-01,1.68714373558602082e-01,9.25831200000000010e+00,4.91942313995285296e+00
651,87.673758,44.989308,7.24402883477937698e+08,1.23609674060824615e+00,-1.71793807964651393e+01,3.38701799999999992e+02,4.67559983160000001e-07,1.64174999999999988e-01,1.32817274414310321e-01,-1.94572040000000008e+01,-2.27782320353486289e+00
652,87.649108,55.018582,2.04535605531256318e+09,1.50939935303975847e+00,-4.87215478160002391e+01,5.19515800000000013e+02,2.53997732399999983e-07,2.03167999999999987e-01,1.34601886234310852e-01,-3.19573800000000006e+01,1.67641678160002421e+01
653,87.681276,65.00604,2.17458417693548536e+09,5.84135737620008255e-01,-6.94604888365228419e+01,6.22845100000000002e+02,2.86420321920000011e-07,1.54437999999999992e-01,2.64387179303973596e-01,-5.05282049999999998e+01,1.89322838365228456e+01
654,87.649426,74.997148,1.52763594327148056e+09,6.23951301202867348e-01,-8.35273381809913644e+01,7.04797900000000027e+02,4.61365093630000020e-07,2.61187999999999976e-01,4.18603181845243144e-01,-7.34312450000000041e+01,1.00960931809913568e+01
655,87.669881,84.990099,2.44823108740247345e+09,7.15518441605707545e-01,8.70381955327336101e+01,7.55149599999999964e+02,3.08447026869999978e-07,3.16749000000000003e-01,4.42684606827432714e-01,8.88883749999999964e+01,1.85017946726638272e+00
656,87.651463,95.014911,1.10852160904403439e+10,1.01629125819021149e+00,3.07301612417605838e+01,8.08602600000000052e+02,7.29442343210000063e-08,2.67515999999999976e-01,2.63227689743574522e-01,6.93979410000000030e+01,3.86677797582394192e+01
657,87.672528,105.066719,9.26125106983351517e+09,7.89992301524871432e-01,1.26342648822708554e+01,7.56733899999999949e+02,8.17096841770000019e-08,2.42255999999999999e-01,3.06656152892108957e-01,4.85747509999999991e+01,3.59404861177291437e+01
658,87.67573,115.010974,1.52489962691353874e+10,3.29271429332327892e-01,-2.15443316794693018e+00,1.49406799999999998e+03,9.79781208960000055e-08,9.97320000000000012e-02,3.02886892440771827e-01,2.80436030000000009e+01,3.01980361679469311e+01
659,87.651753,124.990015,1.41832278028978195e+10,2.54889676488610606e-01,-2.89285512763428017e+01,1.61380700000000002e+03,1.13782773740000002e-07,7.12430000000000008e-02,2.79505239213497125e-01,-3.95672300000000021e+00,2.49718282763428014e+01
660,87.661503,134.999818,9.29801719444987679e+09,3.08435210451920128e-01,-4.07930770488380361e+01,1.15902099999999996e+03,1.24652490500000003e-07,7.39689999999999931e-02,2.39820219914647276e-01,-1.93639690000000009e+01,2.14291080488380352e+01
661,87.653515,145.021326,1.04862657121885395e+10,4.51255590157057240e-01,-6.01623915837337364e+01,1.50090900000000011e+03,1.43130933470000009e-07,8.45349999999999990e-02,1.87332859346026087e-01,-4.05649080000000026e+01,1.95974835837337338e+01
662,87.680679,155.021272,1.43938096252993946e+10,4.77496647715351386e-01,-8.74842159529657835e+01,1.69866000000000008e+03,1.18013232369999999e-07,7.82179999999999959e-02,1.63808479858957773e-01,-6.93895169999999979e+01,1.80946989529657856e+01
663,87.651758,165.004544,1.72300723793791008e+10,6.00378913961083671e-01,7.45395646881282659e+01,1.73379899999999998e+03,1.00626332949999997e-07,7.42109999999999992e-02,1.23606939341661046e-01,8.89136770000000070e+01,1.43741123118717411e+01
664,87.659189,175.007695,1.24601965161052074e+10,8.86885718897200026e-01,6.06372674802720724e+01,1.10340699999999993e+03,8.85545423440000058e-08,8.54499999999999982e-02,9.63483774507644386e-02,6.39956129999999987e+01,3.35834551972792994e+00
665,87.654226,185.00998,8.05870436743011761e+09,8.16308256185947378e-01,5.41238365123278413e+01,7.99420899999999961e+02,9.91996806870000004e-08,8.92239999999999978e-02,1.09301846849966938e-01,4.21096360000000018e+01,-1.20142005123278413e+01
666,87.617446,195.017972,6.69083209057526493e+09,8.35158943653810049e-01,3.00733267149654893e+01,8.57018599999999992e+02,1.28088493089999994e-07,1.44325000000000009e-01,1.72811416433595155e-01,1.44089980000000004e+01,-1.56643287149654906e+01
667,87.664408,204.985575,4.68819047546422863e+09,9.85872133882722657e-01,6.80074144343640619e+00,9.18284200000000055e+02,1.95871777139999995e-07,2.27814999999999990e-01,2.31079662534716096e-01,-4.75002100000000027e+00,-1.15507624434364065e+01
668,87.648319,214.995056,8.97396710052012825e+09,8.39815663549428493e-01,-1.82818811892313278e+01,1.04668100000000004e+03,1.16635261559999997e-07,2.88036999999999987e-01,3.42976456026825693e-01,-2.44450469999999989e+01,-6.16316581076866932e+00
669,87.659357,225.001421,2.29878376140468483e+10,1.81590735696476946e+00,1.08492537635435724e+01,1.16269599999999991e+03,5.05787460100000024e-08,3.65773999999999988e-01,2.01427676691270985e-01,-4.16786430000000010e+01,-5.25278967635435734e+01
670,87.661557,235.038652,1.64570739807392216e+10,1.57309947786693671e+00,-2.61907156274440140e+01,1.19770499999999993e+03,7.27775181299999997e-08,4.06250000000000000e-01,2.58248130976980295e-01,-6.08864170000000016e+01,-3.46957013725559875e+01
671,87.632763,245.049653,8.60997594812485504e+09,1.19622668023537027e+00,-5.60532006979259450e+01,1.14869800000000009e+03,1.33414774549999994e-07,4.30800999999999989e-01,3.60133248252944294e-01,-7.91475250000000017e+01,-2.30943243020740603e+01
672,87.637618,255.012694,4.03892591948931313e+09,8.28214563371417745e-01,-8.44062247250046340e+01,1.16340300000000002e+03,2.88047620379999981e-07,4.10814000000000012e-01,4.96023637072616930e-01,8.36275490000000019e+01,-1.19662262749953658e+01
673,87.663955,264.991525,3.75952807897267056e+09,6.37930543434151787e-01,6.72151673456689736e+01,1.35920399999999995e+03,3.61535802219999985e-07,3.48783999999999983e-01,5.46742907342861906e-01,6.43879900000000021e+01,-2.82717734566897771e+00
674,87.663301,274.997148,1.97230521973909340e+10,1.44020744469666240e+00,7.62852449935134445e+01,1.89388400000000001e+03,9.60238801299999978e-08,2.93159999999999976e-01,2.03554009583491319e-01,4.45496430000000032e+01,-3.17356019935134377e+01
675,87.598993,285.056412,1.67707394512877750e+10,1.02685528549800886e+00,5.48670010243588280e+01,2.49617500000000018e+03,1.48841081650000013e-07,2.13494999999999990e-01,2.07911477902612385e-01,2.39238239999999998e+01,-3.09431770243588318e+01
676,87.62883,294.979892,1.25446605636190872e+10,7.18010679753592784e-01,2.87910775344355514e+01,2.67330000000000018e+03,2.13102617360000000e-07,1.50495999999999991e-01,2.09601339149505794e-01,5.58863399999999988e+00,-2.32024435344355524e+01
677,87.667061,305.004888,7.38561137220806599e+09,6.13366690270589987e-01,6.64046926389417003e+00,2.25915200000000004e+03,3.05885577529999994e-07,1.12769999999999995e-01,1.83854131286866757e-01,-1.09846120000000003e+01,-1.76250812638941703e+01
678,87.664248,314.996511,1.59350484714566207e+09,4.07083686496167052e-01,-2.46966349293272565e+01,6.63691500000000019e+02,4.16497948649999979e-07,6.09350000000000031e-02,1.49686666455433465e-01,-3.82539030000000011e+01,-1.35572680706727446e+01
679,87.644135,324.999295,4.44253652710603809e+09,3.26142670505249088e-01,-4.14744269284525302e+01,2.70788999999999987e+03,6.09536912859999975e-07,3.14120000000000024e-02,9.63136775428299619e-02,-5.18599949999999978e+01,-1.03855680715474694e+01
680,87.633138,335.017207,1.02813336429135799e+10,3.74002986395826909e-01,-6.53295796516735834e+01,7.03210999999999967e+03,6.83968660509999979e-07,2.55589999999999984e-02,6.83390265043220119e-02,-7.36103149999999999e+01,-8.28073534832641478e+00
681,87.651442,345.043038,4.98629977184664822e+09,1.08016759947918550e+00,-6.09288606915205690e+01,3.69377700000000004e+03,7.40785185210000017e-07,4.52170000000000002e-02,4.18610963907840444e-02,-6.72058679999999953e+01,-6.27700730847942534e+00
682,87.619413,355.014106,1.69946330613599086e+09,2.82219513660390309e+00,-8.48691298740707367e+01,1.57132600000000002e+03,9.24601310500000050e-07,6.56309999999999949e-02,2.32553019274837451e-02,-8.65858910000000037e+01,-1.71676112592926522e+00
